order,id,date,time,title,url,visitCount,typedCount,transition
227,228,2025-01-01,01:21:15,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,1,0,link
228,229,2025-01-01,01:21:30,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,1,0,link
229,230,2025-01-01,01:13:04,X (Twitter): Home,https://twitter.com/home,4,0,link
230,231,2025-01-01,01:16:29,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,3,0,link
231,232,2025-01-01,01:08:10,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,3,0,link
232,233,2025-01-01,01:12:09,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
233,234,2025-01-01,01:10:48,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,1,0,typed
234,235,2025-01-01,01:08:55,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,link
235,236,2025-01-01,01:02:58,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,1,0,link
236,237,2025-01-01,00:59:31,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,3,0,link
237,238,2025-01-01,01:04:04,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,3,0,link
238,239,2025-01-01,00:57:30,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,3,0,link
239,240,2025-01-01,00:55:53,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,1,0,link
240,241,2025-01-01,00:50:15,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,2,0,typed
241,242,2025-01-01,00:47:20,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,4,0,link
242,243,2025-01-01,00:49:50,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,4,0,link
243,244,2025-01-01,00:49:09,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,1,0,generated
244,245,2025-01-01,00:48:03,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,2,0,link
245,246,2025-01-01,00:44:27,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,5,0,link
246,247,2025-01-01,00:46:17,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,link
247,248,2025-01-01,00:38:05,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,3,0,generated
248,249,2025-01-01,00:34:03,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,3,0,link
249,250,2025-01-01,00:38:14,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
250,251,2025-01-01,00:32:37,X (Twitter): Home,https://twitter.com/home,3,0,link
251,252,2025-01-01,00:34:12,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,5,0,link
252,253,2025-01-01,00:27:14,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,4,0,link
253,254,2025-01-01,00:27:15,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,2,0,link
254,255,2025-01-01,00:30:24,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,link
255,256,2025-01-01,00:19:48,X (Twitter): Home,https://twitter.com/home,3,0,link
256,257,2025-01-01,00:20:52,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,3,0,form_submit
257,258,2025-01-01,00:24:20,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,1,0,link
258,259,2025-01-01,00:22:19,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,typed
259,260,2025-01-01,00:19:56,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,link
260,261,2025-01-01,00:17:57,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,link
261,262,2025-01-01,00:07:59,The Weather Channel - Weather.com,https://www.weather.com/,3,0,reload
262,263,2025-01-01,00:05:31,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,3,0,link
263,264,2025-01-01,00:08:11,X (Twitter): Home,https://twitter.com/home,5,0,link
264,265,2025-01-01,00:08:40,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,1,0,link
265,266,2025-01-01,00:02:55,The Weather Channel - Weather.com,https://www.weather.com/,5,0,link
266,267,2025-01-01,00:01:41,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,2,0,link
267,268,2024-12-31,23:56:25,CNN Breaking News and Video,https://www.cnn.com/,2,0,link
268,269,2025-01-01,00:02:56,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,link
269,270,2024-12-31,23:56:15,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,4,0,link
270,271,2024-12-31,23:52:02,Amazon.com: Online Shopping,https://www.amazon.com/,1,0,link
271,272,2024-12-31,23:47:28,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,2,0,link
272,273,2024-12-31,23:48:25,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,typed
273,274,2024-12-31,23:50:08,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,link
274,275,2024-12-31,23:48:09,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,typed
275,276,2024-12-31,23:39:55,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,3,0,link
276,277,2024-12-31,23:40:07,The Weather Channel - Weather.com,https://www.weather.com/,1,0,link
277,278,2024-12-31,23:40:30,The Weather Channel - Weather.com,https://www.weather.com/,5,0,link
278,279,2024-12-31,23:37:32,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,5,0,link
279,280,2024-12-31,23:36:16,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,1,0,link
280,281,2024-12-31,23:38:31,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,3,0,typed
281,282,2024-12-31,23:29:00,Amazon.com: Online Shopping,https://www.amazon.com/,1,0,typed
282,283,2024-12-31,23:31:14,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,link
283,284,2024-12-31,23:24:14,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,3,0,link
284,285,2024-12-31,23:23:59,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,5,0,link
285,286,2024-12-31,23:27:51,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,2,0,link
286,287,2024-12-31,23:18:44,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,5,0,link
287,288,2024-12-31,23:21:33,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,1,0,link
288,289,2024-12-31,23:13:25,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,5,0,link
289,290,2024-12-31,23:20:39,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,3,0,link
290,291,2024-12-31,23:17:11,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,3,0,link
291,292,2024-12-31,23:12:44,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,4,0,link
292,293,2024-12-31,23:06:45,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,2,0,link
293,294,2024-12-31,23:03:35,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,1,0,link
294,295,2024-12-31,23:04:22,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
295,296,2024-12-31,23:02:31,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,1,0,generated
296,297,2024-12-31,23:03:32,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,4,0,link
297,298,2024-12-31,23:02:42,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,4,0,generated
298,299,2024-12-31,22:58:49,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,3,0,link
299,300,2024-12-31,22:52:35,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,5,0,link
300,301,2024-12-31,22:54:58,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,5,0,link
301,302,2024-12-31,22:51:58,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,1,0,reload
302,303,2024-12-31,22:50:01,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,5,0,reload
303,304,2024-12-31,22:49:01,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,2,0,typed
304,305,2024-12-31,22:50:40,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,1,0,generated
305,306,2024-12-31,22:41:37,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,link
306,307,2024-12-31,22:40:49,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,5,0,typed
307,308,2024-12-31,22:39:32,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,3,0,link
308,309,2024-12-31,22:41:01,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,link
309,310,2024-12-31,22:33:28,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
310,311,2024-12-31,22:36:40,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,2,0,typed
311,312,2024-12-31,22:27:44,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,1,0,link
312,313,2024-12-31,22:31:42,X (Twitter): Home,https://twitter.com/home,4,0,link
313,314,2024-12-31,22:23:56,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,5,0,link
314,315,2024-12-31,22:23:23,X (Twitter): Home,https://twitter.com/home,3,0,typed
315,316,2024-12-31,22:21:35,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,2,0,link
316,317,2024-12-31,22:22:05,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,1,0,link
317,318,2024-12-31,22:20:54,X (Twitter): Home,https://twitter.com/home,1,0,link
318,319,2024-12-31,22:18:43,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,1,0,link
319,320,2024-12-31,22:18:10,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,5,0,link
320,321,2024-12-31,22:14:12,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,2,0,link
321,322,2024-12-31,22:11:14,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,3,0,link
322,323,2024-12-31,22:08:28,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,generated
323,324,2024-12-31,22:07:40,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
324,325,2024-12-31,22:05:46,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,1,0,link
325,326,2024-12-31,22:04:29,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
326,327,2024-12-31,22:01:50,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,link
327,328,2024-12-31,22:01:57,X (Twitter): Home,https://twitter.com/home,1,0,link
328,329,2024-12-31,21:56:07,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,4,0,link
329,330,2024-12-31,21:52:10,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,2,0,link
330,331,2024-12-31,21:49:26,CNN Breaking News and Video,https://www.cnn.com/,3,0,link
331,332,2024-12-31,21:47:08,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,2,0,link
332,333,2024-12-31,21:54:39,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,3,0,link
333,334,2024-12-31,21:49:23,The Weather Channel - Weather.com,https://www.weather.com/,5,0,typed
334,335,2024-12-31,21:44:46,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,5,0,link
335,336,2024-12-31,21:43:35,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,link
336,337,2024-12-31,21:38:35,The Weather Channel - Weather.com,https://www.weather.com/,3,0,typed
337,338,2024-12-31,21:40:23,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,1,0,link
338,339,2024-12-31,21:41:01,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,5,0,typed
339,340,2024-12-31,21:37:05,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,4,0,link
340,341,2024-12-31,21:31:18,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
341,342,2024-12-31,21:32:00,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,5,0,typed
342,343,2024-12-31,21:33:49,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,3,0,link
343,344,2024-12-31,21:29:04,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,1,0,generated
344,345,2024-12-31,21:25:02,X (Twitter): Home,https://twitter.com/home,2,0,link
345,346,2024-12-31,21:27:40,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,5,0,generated
346,347,2024-12-31,21:20:10,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,4,0,link
347,348,2024-12-31,21:18:50,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,link
348,349,2024-12-31,21:21:54,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,link
349,350,2024-12-31,21:17:04,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,2,0,link
350,351,2024-12-31,21:09:33,X (Twitter): Home,https://twitter.com/home,5,0,link
351,352,2024-12-31,21:13:59,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,1,0,link
352,353,2024-12-31,21:10:45,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,5,0,link
353,354,2024-12-31,21:12:18,X (Twitter): Home,https://twitter.com/home,3,0,typed
354,355,2024-12-31,21:03:41,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,5,0,link
355,356,2024-12-31,21:04:44,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,4,0,link
356,357,2024-12-31,20:58:00,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,form_submit
357,358,2024-12-31,20:55:33,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,5,0,link
358,359,2024-12-31,20:55:20,The Weather Channel - Weather.com,https://www.weather.com/,2,0,link
359,360,2024-12-31,20:55:17,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,1,0,link
360,361,2024-12-31,20:52:54,X (Twitter): Home,https://twitter.com/home,1,0,typed
361,362,2024-12-31,20:56:50,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,link
362,363,2024-12-31,20:47:04,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,5,0,link
363,364,2024-12-31,20:44:15,Amazon.com: Online Shopping,https://www.amazon.com/,2,0,link
364,365,2024-12-31,20:50:56,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,3,0,link
365,366,2024-12-31,20:46:37,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,2,0,form_submit
366,367,2024-12-31,20:37:58,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,2,0,generated
367,368,2024-12-31,20:41:16,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,4,0,link
368,369,2024-12-31,20:33:50,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,typed
369,370,2024-12-31,20:34:52,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
370,371,2024-12-31,20:32:00,Amazon.com: Online Shopping,https://www.amazon.com/,2,0,typed
371,372,2024-12-31,20:33:45,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,1,0,typed
372,373,2024-12-31,20:31:41,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,2,0,link
373,374,2024-12-31,20:23:17,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,2,0,link
374,375,2024-12-31,20:29:45,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,5,0,typed
375,376,2024-12-31,20:19:50,CNN Breaking News and Video,https://www.cnn.com/,4,0,link
376,377,2024-12-31,20:26:10,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,2,0,link
377,378,2024-12-31,20:20:25,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,3,0,generated
378,379,2024-12-31,20:22:07,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,5,0,generated
379,380,2024-12-31,20:13:13,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,4,0,generated
380,381,2024-12-31,20:13:08,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,4,0,link
381,382,2024-12-31,20:11:26,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,link
382,383,2024-12-31,20:13:46,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,link
383,384,2024-12-31,20:05:43,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,4,0,link
384,385,2024-12-31,20:06:25,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,form_submit
385,386,2024-12-31,20:06:55,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
386,387,2024-12-31,20:03:43,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,3,0,link
387,388,2024-12-31,19:59:16,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,1,0,generated
388,389,2024-12-31,20:00:13,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,3,0,link
389,390,2024-12-31,19:52:32,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,5,0,link
390,391,2024-12-31,19:56:31,Amazon.com: Online Shopping,https://www.amazon.com/,1,0,link
391,392,2024-12-31,19:55:56,The Weather Channel - Weather.com,https://www.weather.com/,1,0,typed
392,393,2024-12-31,19:54:02,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,link
393,394,2024-12-31,19:43:45,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,2,0,link
394,395,2024-12-31,19:41:25,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,link
395,396,2024-12-31,19:48:41,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,2,0,typed
396,397,2024-12-31,19:39:31,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,2,0,link
397,398,2024-12-31,19:44:18,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,4,0,link
398,399,2024-12-31,19:36:05,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,generated
399,400,2024-12-31,19:34:12,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,link
400,401,2024-12-31,19:31:23,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,2,0,link
401,402,2024-12-31,19:28:36,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,5,0,link
402,403,2024-12-31,19:31:08,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,5,0,link
403,404,2024-12-31,19:23:18,The Weather Channel - Weather.com,https://www.weather.com/,3,0,reload
404,405,2024-12-31,19:30:16,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,3,0,link
405,406,2024-12-31,19:27:24,X (Twitter): Home,https://twitter.com/home,3,0,link
406,407,2024-12-31,19:19:13,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,1,0,link
407,408,2024-12-31,19:23:17,X (Twitter): Home,https://twitter.com/home,3,0,link
408,409,2024-12-31,19:20:25,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,4,0,link
409,410,2024-12-31,19:20:37,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,1,0,link
410,411,2024-12-31,19:09:05,CNN Breaking News and Video,https://www.cnn.com/,4,0,generated
411,412,2024-12-31,19:11:00,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,5,0,link
412,413,2024-12-31,19:14:15,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,1,0,typed
413,414,2024-12-31,19:04:30,Gucci Bags for Women | Designer Crossbody Bags,https://www.gucci.com/us/en/category/bags,4,0,link
414,415,2024-12-31,19:09:31,X (Twitter): Home,https://twitter.com/home,3,0,link
415,416,2024-12-31,19:08:21,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,4,0,typed
416,417,2024-12-31,19:03:59,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,4,0,link
417,418,2024-12-31,19:01:13,Prada Designer Clothing & Accessories - Farfetch,https://www.farfetch.com/shopping/women/designers/prada,1,0,link
418,419,2024-12-31,19:00:55,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,link
419,420,2024-12-31,18:59:23,X (Twitter): Home,https://twitter.com/home,2,0,link
420,421,2024-12-31,18:54:09,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,3,0,link
421,422,2024-12-31,18:49:46,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,5,0,link
422,423,2024-12-31,18:50:40,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,4,0,link
423,424,2024-12-31,18:48:30,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,2,0,link
424,425,2024-12-31,18:48:23,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,reload
425,426,2024-12-31,18:46:28,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
426,427,2024-12-31,18:42:30,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,2,0,link
427,428,2024-12-31,18:37:27,X (Twitter): Home,https://twitter.com/home,3,0,typed
428,429,2024-12-31,18:38:27,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,4,0,generated
429,430,2024-12-31,18:40:15,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
430,431,2024-12-31,18:37:10,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,5,0,typed
431,432,2024-12-31,18:27:44,Women's Sale | ASOS,https://www.asos.com/us/sale/women/cat/?cid=7032,2,0,generated
432,433,2024-12-31,18:32:07,Summer Clothing Haul 2024 - YouTube,https://www.youtube.com/watch?v=summer_haul_video,2,0,form_submit
433,434,2024-12-31,18:31:01,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,4,0,link
434,435,2024-12-31,18:28:36,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,3,0,generated
435,436,2024-12-31,18:19:33,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,3,0,typed
436,437,2024-12-31,18:20:49,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,2,0,link
437,438,2024-12-31,18:19:08,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,4,0,typed
438,439,2024-12-31,18:17:06,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,5,0,reload
439,440,2024-12-31,18:17:10,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,3,0,generated
440,441,2024-12-31,18:10:56,X (Twitter): Home,https://twitter.com/home,2,0,typed
441,442,2024-12-31,18:08:09,New In | Women's Dresses | ZARA United States,https://www.zara.com/us/en/new-in-dresses,2,0,link
442,443,2024-12-31,18:11:13,The Best Watches for Men Right Now | GQ,https://www.gq.com/story/best-watches-for-men,4,0,reload
443,444,2024-12-31,18:10:29,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,5,0,link
444,445,2024-12-31,18:08:43,CNN Breaking News and Video,https://www.cnn.com/,4,0,reload
445,446,2024-12-31,18:07:57,The Weather Channel - Weather.com,https://www.weather.com/,1,0,link
446,447,2024-12-31,18:02:04,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,5,0,link
447,448,2024-12-31,18:03:42,Wedding Guest Dresses | Lulus,https://www.lulus.com/clothing/wedding-guest-dresses,3,0,link
448,449,2024-12-31,17:55:28,Minimalist Men's Outfits on Pinterest,https://www.pinterest.com/style/outfits-men/,5,0,typed
449,450,2024-12-31,17:58:27,How to Style Wide Leg Pants,https://www.google.com/search?q=how+to+style+wide+leg+pants,4,0,link
450,451,2024-12-31,17:54:57,Fall 2025 Ready-to-Wear Fashion Week Trends - Vogue,https://www.vogue.com/fashion-shows/fall-2025/trends,2,0,link
451,452,2024-12-31,17:54:57,Designer Jewelry & Fine Jewellery | NET-A-PORTER,https://www.net-a-porter.com/en-us/shop/jewelry,2,0,link
