order,id,date,time,title,url,visitCount,typedCount,transition
226,227,2025-01-01,01:19:58,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,3,0,link
227,228,2025-01-01,01:16:42,The Weather Channel - Weather.com,https://www.weather.com/,5,0,generated
228,229,2025-01-01,01:19:05,X (Twitter): Home,https://twitter.com/home,4,0,link
229,230,2025-01-01,01:20:53,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,2,0,link
230,231,2025-01-01,01:11:20,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,1,0,link
231,232,2025-01-01,01:11:50,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,4,0,typed
232,233,2025-01-01,01:14:31,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,5,0,typed
233,234,2025-01-01,01:09:43,Amazon.com: Online Shopping,https://www.amazon.com/,2,0,link
234,235,2025-01-01,01:02:03,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,5,0,link
235,236,2025-01-01,01:04:41,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,3,0,link
236,237,2025-01-01,01:02:38,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,1,0,link
237,238,2025-01-01,01:03:49,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,5,0,link
238,239,2025-01-01,01:00:36,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,3,0,link
239,240,2025-01-01,00:55:14,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,link
240,241,2025-01-01,00:50:02,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,5,0,link
241,242,2025-01-01,00:57:00,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,4,0,generated
242,243,2025-01-01,00:47:44,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,3,0,link
243,244,2025-01-01,00:46:05,X (Twitter): Home,https://twitter.com/home,1,0,link
244,245,2025-01-01,00:47:39,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,2,0,link
245,246,2025-01-01,00:46:45,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,2,0,reload
246,247,2025-01-01,00:41:15,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,3,0,link
247,248,2025-01-01,00:42:46,The Weather Channel - Weather.com,https://www.weather.com/,1,0,link
248,249,2025-01-01,00:34:00,CNN Breaking News and Video,https://www.cnn.com/,1,0,generated
249,250,2025-01-01,00:31:10,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,5,0,link
250,251,2025-01-01,00:37:02,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,1,0,link
251,252,2025-01-01,00:32:55,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,3,0,generated
252,253,2025-01-01,00:33:13,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,2,0,link
253,254,2025-01-01,00:25:11,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,4,0,link
254,255,2025-01-01,00:23:20,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,5,0,link
255,256,2025-01-01,00:22:58,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,2,0,generated
256,257,2025-01-01,00:18:35,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,3,0,link
257,258,2025-01-01,00:16:51,X (Twitter): Home,https://twitter.com/home,1,0,link
258,259,2025-01-01,00:16:40,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,4,0,generated
259,260,2025-01-01,00:11:37,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,5,0,form_submit
260,261,2025-01-01,00:12:48,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,4,0,generated
261,262,2025-01-01,00:10:48,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,4,0,link
262,263,2025-01-01,00:06:25,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,typed
263,264,2025-01-01,00:11:47,X (Twitter): Home,https://twitter.com/home,5,0,link
264,265,2025-01-01,00:08:22,X (Twitter): Home,https://twitter.com/home,1,0,generated
265,266,2025-01-01,00:05:45,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,4,0,link
266,267,2025-01-01,00:00:59,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,1,0,generated
267,268,2025-01-01,00:04:29,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
268,269,2025-01-01,00:00:13,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,4,0,link
269,270,2024-12-31,23:57:11,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,4,0,link
270,271,2024-12-31,23:56:06,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,5,0,link
271,272,2024-12-31,23:54:34,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,1,0,typed
272,273,2024-12-31,23:50:30,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,2,0,link
273,274,2024-12-31,23:50:09,Amazon.com: Online Shopping,https://www.amazon.com/,3,0,typed
274,275,2024-12-31,23:47:12,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,4,0,link
275,276,2024-12-31,23:42:16,Amazon.com: Online Shopping,https://www.amazon.com/,3,0,link
276,277,2024-12-31,23:39:56,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,5,0,link
277,278,2024-12-31,23:40:36,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,3,0,link
278,279,2024-12-31,23:38:56,X (Twitter): Home,https://twitter.com/home,5,0,reload
279,280,2024-12-31,23:34:34,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,4,0,link
280,281,2024-12-31,23:33:04,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,form_submit
281,282,2024-12-31,23:27:06,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,1,0,link
282,283,2024-12-31,23:33:33,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,1,0,typed
283,284,2024-12-31,23:32:11,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,4,0,link
284,285,2024-12-31,23:25:43,X (Twitter): Home,https://twitter.com/home,3,0,link
285,286,2024-12-31,23:21:29,The Weather Channel - Weather.com,https://www.weather.com/,3,0,typed
286,287,2024-12-31,23:24:38,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,5,0,typed
287,288,2024-12-31,23:18:08,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,3,0,typed
288,289,2024-12-31,23:18:10,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,typed
289,290,2024-12-31,23:16:27,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,typed
290,291,2024-12-31,23:12:50,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,3,0,link
291,292,2024-12-31,23:16:54,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,5,0,typed
292,293,2024-12-31,23:14:00,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,4,0,link
293,294,2024-12-31,23:05:59,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,1,0,link
294,295,2024-12-31,23:10:06,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,5,0,link
295,296,2024-12-31,23:08:56,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,4,0,link
296,297,2024-12-31,23:03:56,X (Twitter): Home,https://twitter.com/home,2,0,typed
297,298,2024-12-31,22:56:28,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,4,0,link
298,299,2024-12-31,22:53:33,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,typed
299,300,2024-12-31,22:53:00,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,3,0,reload
300,301,2024-12-31,22:51:14,CNN Breaking News and Video,https://www.cnn.com/,4,0,link
301,302,2024-12-31,22:48:40,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,typed
302,303,2024-12-31,22:46:32,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,3,0,link
303,304,2024-12-31,22:49:28,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,4,0,typed
304,305,2024-12-31,22:43:38,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,5,0,link
305,306,2024-12-31,22:42:31,The Weather Channel - Weather.com,https://www.weather.com/,5,0,link
306,307,2024-12-31,22:44:33,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,4,0,link
307,308,2024-12-31,22:40:35,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,2,0,typed
308,309,2024-12-31,22:40:10,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,3,0,reload
309,310,2024-12-31,22:38:44,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,2,0,typed
310,311,2024-12-31,22:30:29,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,2,0,reload
311,312,2024-12-31,22:27:08,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,2,0,link
312,313,2024-12-31,22:31:50,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,5,0,link
313,314,2024-12-31,22:25:13,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,1,0,link
314,315,2024-12-31,22:23:39,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,2,0,link
315,316,2024-12-31,22:26:56,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,5,0,link
316,317,2024-12-31,22:19:25,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,3,0,typed
317,318,2024-12-31,22:23:02,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,5,0,link
318,319,2024-12-31,22:22:06,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,5,0,link
319,320,2024-12-31,22:12:05,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,1,0,link
320,321,2024-12-31,22:15:39,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,4,0,link
321,322,2024-12-31,22:15:56,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,5,0,link
322,323,2024-12-31,22:07:00,X (Twitter): Home,https://twitter.com/home,1,0,link
323,324,2024-12-31,22:11:05,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
324,325,2024-12-31,22:04:19,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,2,0,generated
325,326,2024-12-31,22:01:01,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,5,0,link
326,327,2024-12-31,22:04:18,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,3,0,link
327,328,2024-12-31,21:56:52,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,4,0,link
328,329,2024-12-31,21:59:10,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,3,0,typed
329,330,2024-12-31,21:58:31,CNN Breaking News and Video,https://www.cnn.com/,1,0,link
330,331,2024-12-31,21:54:39,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,1,0,link
331,332,2024-12-31,21:51:54,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,1,0,generated
332,333,2024-12-31,21:48:28,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,3,0,link
333,334,2024-12-31,21:46:03,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,2,0,typed
334,335,2024-12-31,21:41:23,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,5,0,link
335,336,2024-12-31,21:40:41,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,1,0,link
336,337,2024-12-31,21:41:11,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,4,0,link
337,338,2024-12-31,21:35:28,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,2,0,generated
338,339,2024-12-31,21:35:43,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,2,0,link
339,340,2024-12-31,21:34:23,The Weather Channel - Weather.com,https://www.weather.com/,4,0,link
340,341,2024-12-31,21:33:24,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,4,0,link
341,342,2024-12-31,21:36:42,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,3,0,link
342,343,2024-12-31,21:29:38,CNN Breaking News and Video,https://www.cnn.com/,5,0,link
343,344,2024-12-31,21:29:53,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,5,0,form_submit
344,345,2024-12-31,21:30:52,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,1,0,link
345,346,2024-12-31,21:26:32,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,2,0,link
346,347,2024-12-31,21:25:04,CNN Breaking News and Video,https://www.cnn.com/,2,0,typed
347,348,2024-12-31,21:15:15,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,3,0,typed
348,349,2024-12-31,21:15:13,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,5,0,link
349,350,2024-12-31,21:11:41,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,4,0,link
350,351,2024-12-31,21:13:36,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,2,0,typed
351,352,2024-12-31,21:13:19,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,1,0,link
352,353,2024-12-31,21:14:29,CNN Breaking News and Video,https://www.cnn.com/,1,0,link
353,354,2024-12-31,21:04:55,The Weather Channel - Weather.com,https://www.weather.com/,5,0,link
354,355,2024-12-31,21:05:31,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,4,0,generated
355,356,2024-12-31,21:04:59,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,3,0,link
356,357,2024-12-31,20:57:54,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,5,0,link
357,358,2024-12-31,20:57:01,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,typed
358,359,2024-12-31,20:55:39,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,5,0,link
359,360,2024-12-31,20:56:16,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,3,0,link
360,361,2024-12-31,20:58:00,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,4,0,link
361,362,2024-12-31,20:48:14,X (Twitter): Home,https://twitter.com/home,4,0,link
362,363,2024-12-31,20:50:21,Amazon.com: Online Shopping,https://www.amazon.com/,3,0,link
363,364,2024-12-31,20:52:33,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,typed
364,365,2024-12-31,20:45:52,The Weather Channel - Weather.com,https://www.weather.com/,2,0,generated
365,366,2024-12-31,20:48:34,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,4,0,link
366,367,2024-12-31,20:40:37,X (Twitter): Home,https://twitter.com/home,5,0,link
367,368,2024-12-31,20:36:09,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,2,0,link
368,369,2024-12-31,20:42:25,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,3,0,link
369,370,2024-12-31,20:33:57,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,3,0,link
370,371,2024-12-31,20:32:05,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,1,0,link
371,372,2024-12-31,20:27:15,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,1,0,reload
372,373,2024-12-31,20:29:29,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,1,0,reload
373,374,2024-12-31,20:26:49,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,3,0,link
374,375,2024-12-31,20:23:11,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,2,0,link
375,376,2024-12-31,20:24:54,The Weather Channel - Weather.com,https://www.weather.com/,3,0,typed
376,377,2024-12-31,20:24:30,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,3,0,link
377,378,2024-12-31,20:21:58,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,4,0,typed
378,379,2024-12-31,20:15:17,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,1,0,generated
379,380,2024-12-31,20:17:27,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,5,0,link
380,381,2024-12-31,20:13:58,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,1,0,link
381,382,2024-12-31,20:15:07,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,5,0,link
382,383,2024-12-31,20:10:42,The Weather Channel - Weather.com,https://www.weather.com/,5,0,link
383,384,2024-12-31,20:03:54,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,2,0,generated
384,385,2024-12-31,20:03:56,The Weather Channel - Weather.com,https://www.weather.com/,4,0,link
385,386,2024-12-31,20:06:58,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,link
386,387,2024-12-31,20:02:37,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,4,0,link
387,388,2024-12-31,19:55:17,CNN Breaking News and Video,https://www.cnn.com/,4,0,link
388,389,2024-12-31,20:00:22,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
389,390,2024-12-31,19:58:51,The Weather Channel - Weather.com,https://www.weather.com/,1,0,link
390,391,2024-12-31,19:55:55,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,3,0,link
391,392,2024-12-31,19:52:26,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,3,0,link
392,393,2024-12-31,19:50:19,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,2,0,generated
393,394,2024-12-31,19:45:28,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,5,0,link
394,395,2024-12-31,19:41:20,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,1,0,link
395,396,2024-12-31,19:47:22,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,5,0,form_submit
396,397,2024-12-31,19:43:41,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,3,0,link
397,398,2024-12-31,19:39:40,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,3,0,link
398,399,2024-12-31,19:40:04,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,1,0,link
399,400,2024-12-31,19:40:18,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,1,0,link
400,401,2024-12-31,19:38:40,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,2,0,reload
401,402,2024-12-31,19:27:25,CNN Breaking News and Video,https://www.cnn.com/,5,0,link
402,403,2024-12-31,19:28:37,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
403,404,2024-12-31,19:32:32,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,3,0,link
404,405,2024-12-31,19:27:18,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,2,0,link
405,406,2024-12-31,19:25:18,CNN Breaking News and Video,https://www.cnn.com/,5,0,reload
406,407,2024-12-31,19:24:51,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,4,0,typed
407,408,2024-12-31,19:17:43,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,1,0,typed
408,409,2024-12-31,19:17:54,X (Twitter): Home,https://twitter.com/home,2,0,typed
409,410,2024-12-31,19:18:28,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,generated
410,411,2024-12-31,19:12:48,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,2,0,link
411,412,2024-12-31,19:12:44,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,1,0,link
412,413,2024-12-31,19:07:52,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,5,0,typed
413,414,2024-12-31,19:05:32,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,1,0,link
414,415,2024-12-31,19:04:26,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,5,0,link
415,416,2024-12-31,19:06:18,"Flour, Grains & Seeds | King Arthur Baking",https://www.kingarthurbaking.com/shop/ingredients/flour,3,0,typed
416,417,2024-12-31,19:05:13,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,2,0,link
417,418,2024-12-31,19:00:46,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,1,0,link
418,419,2024-12-31,18:54:50,CNN Breaking News and Video,https://www.cnn.com/,5,0,generated
419,420,2024-12-31,18:54:43,The Weather Channel - Weather.com,https://www.weather.com/,4,0,link
420,421,2024-12-31,18:50:52,CNN Breaking News and Video,https://www.cnn.com/,1,0,generated
421,422,2024-12-31,18:47:24,The Weather Channel - Weather.com,https://www.weather.com/,4,0,link
422,423,2024-12-31,18:48:52,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,3,0,generated
423,424,2024-12-31,18:49:37,Bon Appétit | Cacio e Pepe Recipe,https://www.bonappetit.com/recipe/cacio-e-pepe,4,0,typed
424,425,2024-12-31,18:44:23,The Food Lab's Guide to Sous Vide Steak - Serious Eats,https://www.seriouseats.com/how-to-sous-vide-steak,2,0,typed
425,426,2024-12-31,18:41:40,X (Twitter): Home,https://twitter.com/home,1,0,typed
426,427,2024-12-31,18:46:14,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,3,0,link
427,428,2024-12-31,18:42:47,KitchenAid Stand Mixer - Amazon.com,https://www.amazon.com/KitchenAid-Stand-Mixer/dp/B008C23,3,0,link
428,429,2024-12-31,18:33:06,X (Twitter): Home,https://twitter.com/home,2,0,generated
429,430,2024-12-31,18:37:46,The Weather Channel - Weather.com,https://www.weather.com/,1,0,generated
430,431,2024-12-31,18:36:17,The Weather Channel - Weather.com,https://www.weather.com/,1,0,generated
431,432,2024-12-31,18:27:21,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
432,433,2024-12-31,18:25:17,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,3,0,link
433,434,2024-12-31,18:32:23,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,typed
434,435,2024-12-31,18:28:26,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,1,0,typed
435,436,2024-12-31,18:23:46,X (Twitter): Home,https://twitter.com/home,5,0,link
436,437,2024-12-31,18:25:14,Main Dish Recipes - Epicurious,https://www.epicurious.com/recipes/main-dishes,2,0,link
437,438,2024-12-31,18:24:45,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,2,0,generated
438,439,2024-12-31,18:13:02,The Weather Channel - Weather.com,https://www.weather.com/,2,0,link
439,440,2024-12-31,18:14:37,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,1,0,link
440,441,2024-12-31,18:12:48,The Best Chocolate Chip Cookies Recipe - Allrecipes,https://www.allrecipes.com/recipe/best-chocolate-chip-cookies/,2,0,link
441,442,2024-12-31,18:14:56,Chopped TV Show - Food Network,https://www.foodnetwork.com/shows/chopped,1,0,form_submit
442,443,2024-12-31,18:06:02,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,4,0,link
443,444,2024-12-31,18:03:03,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,5,0,link
444,445,2024-12-31,18:08:22,Best Thai Fusion Near Me - Yelp,https://www.yelp.com/search?find_desc=thai+fusion,2,0,link
445,446,2024-12-31,18:07:52,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,5,0,generated
446,447,2024-12-31,18:05:50,CNN Breaking News and Video,https://www.cnn.com/,2,0,typed
447,448,2024-12-31,18:01:57,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,2,0,link
448,449,2024-12-31,18:01:23,Mastering Knife Skills: A Beginner's Guide,https://www.gourmetsleuth.com/articles/techniques/knife-skills,5,0,typed
449,450,2024-12-31,17:51:32,Best Local Farmers Market Schedule,https://www.google.com/search?q=best+local+farmers+market,3,0,link
450,451,2024-12-31,17:55:12,MICHELIN Guide New York Restaurants,https://guide.michelin.com/us/en/restaurants,5,0,typed
